ChoraleID,EventNum,C,C#/Db,D,D#/Eb,E,F,F#/Gb,G,G#/Ab,A,A#/Bb,B,Bass,Meter,Chord
001306b_,9,True,False,False,True,False,True,False,False,False,True,False,False,A,3,F_M7
001306b_,10,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
001306b_,11,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
001306b_,12,True,False,False,True,False,False,False,False,False,False,True,False,C,2,BbM
001306b_,13,False,False,True,False,False,True,False,False,False,False,True,False,D,5,BbM
001306b_,14,True,False,False,True,False,True,False,False,False,False,True,False,C,2,BbM
001306b_,15,False,False,True,False,False,True,False,False,False,False,True,False,D,3,BbM
001306b_,16,False,False,False,True,False,True,False,True,False,False,True,False,Eb,2,BbM
001306b_,17,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
001306b_,18,False,False,True,False,False,True,False,False,False,True,False,False,D,3,D_m
001306b_,19,False,False,False,False,False,True,False,True,False,False,True,False,G,5,G_m7
001306b_,20,False,False,False,False,True,False,False,True,False,False,True,False,G,3,C_M7
001306b_,21,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
001306b_,22,False,False,True,False,False,True,False,False,False,True,False,False,D,3,D_m
001306b_,23,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
001306b_,24,False,False,True,False,False,False,False,True,False,False,True,False,G,2,G_m
001306b_,25,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
001306b_,26,True,False,False,True,False,True,False,False,False,True,False,False,Eb,2,F_M
001306b_,27,False,False,True,False,False,True,False,False,False,False,True,False,D,4,BbM
001306b_,28,True,False,True,False,False,True,False,False,False,False,True,False,C,2,BbM
001306b_,29,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
001306b_,30,False,False,False,True,False,True,False,False,False,False,True,False,Bb,2,BbM
001306b_,31,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
001306b_,32,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
001306b_,33,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
001306b_,34,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
001306b_,35,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
001306b_,36,True,False,False,True,False,True,False,False,False,False,True,False,Bb,2,BbM
001306b_,37,False,False,True,False,False,True,False,True,False,False,False,True,B,3,G_M7
001306b_,38,True,False,True,True,False,False,False,True,False,False,False,False,C,5,C_m
001306b_,39,True,False,False,True,False,False,False,True,False,False,False,False,C,3,C_m
001306b_,40,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
001306b_,41,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
001306b_,42,False,False,False,True,False,True,False,False,False,False,True,False,Bb,2,BbM
001306b_,43,True,False,False,False,False,True,False,False,False,True,False,False,A,5,F_M
001306b_,44,False,False,False,False,False,True,False,True,False,False,True,False,G,2,F_M
001306b_,45,False,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
001306b_,46,False,False,False,False,False,True,False,True,False,False,True,False,G,2,F_M
001306b_,47,True,False,False,False,False,True,False,False,False,True,False,False,A,4,F_M
001306b_,48,True,False,False,False,False,False,False,True,False,True,True,False,A,2,F_M
001306b_,49,False,False,True,False,False,True,False,False,False,True,False,False,F,3,D_m
001306b_,50,False,False,True,False,False,True,False,True,False,True,False,False,F,2,D_m
001306b_,51,False,False,True,False,False,True,False,False,False,False,True,False,D,5,BbM
001306b_,52,True,False,False,False,True,False,False,True,False,False,True,False,E,3,C_M7
001306b_,53,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
001306b_,54,True,False,False,True,False,True,False,False,False,True,False,False,Eb,3,F_M7
001306b_,55,False,False,True,False,False,True,False,False,False,False,True,False,D,5,BbM
001306b_,56,True,False,False,True,False,False,False,True,False,False,False,False,C,3,C_m
001306b_,57,True,False,False,True,False,False,False,False,False,True,False,False,C,2,C_m
001306b_,58,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
001306b_,59,False,False,True,False,False,False,False,True,False,False,True,False,Bb,2,BbM
001306b_,60,True,False,False,True,False,False,False,False,False,True,False,False,C,3,C_m
001306b_,61,True,False,False,True,False,False,False,True,False,True,False,False,C,2,C_m
001306b_,62,False,False,True,False,False,True,False,False,False,False,True,False,D,5,BbM
001306b_,63,False,False,True,True,False,True,False,False,False,False,True,False,Eb,2,BbM
001306b_,64,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
001306b_,65,True,False,False,True,False,True,False,False,False,True,False,False,F,2,F_M
001306b_,66,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
001606b_,1,True,False,False,False,True,False,False,False,False,True,False,False,A,3,A_m
001606b_,2,True,False,False,False,True,False,False,True,False,True,False,False,G,2,A_m
001606b_,3,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
001606b_,4,False,False,True,False,True,True,False,False,False,False,False,True,E,3,G_M7
001606b_,5,False,False,True,False,False,True,False,False,False,False,False,True,D,2,G_M7
001606b_,6,True,False,False,False,True,False,False,True,False,False,False,False,E,4,C_M
001606b_,7,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
001606b_,8,False,False,True,False,False,False,False,True,False,False,False,True,G,5,G_M
001606b_,9,False,False,False,False,True,False,True,True,False,False,False,True,F#,3,C_M
001606b_,10,True,False,False,False,True,False,False,True,False,False,False,False,E,2,C_M
001606b_,11,False,False,True,False,False,False,True,False,False,True,False,False,F#,4,D_M
001606b_,12,False,False,False,False,True,False,False,False,True,False,False,True,G#,3,E_M
001606b_,13,True,False,False,False,True,False,False,False,False,True,False,False,A,5,A_m
001606b_,14,True,False,True,False,True,False,False,False,False,False,False,True,B,2,A_m
001606b_,15,True,False,False,False,True,False,False,False,False,True,False,False,C,3,A_m
001606b_,16,False,False,False,False,True,False,False,False,False,True,False,False,A,2,A_m
001606b_,17,False,False,True,False,False,True,False,False,False,True,False,True,D,4,D_m6
001606b_,18,False,False,False,False,True,False,False,False,True,False,False,True,E,3,E_M
001606b_,19,False,False,True,False,True,False,False,False,True,False,False,True,E,2,E_M
001606b_,20,True,False,False,False,True,False,False,False,False,True,False,False,A,5,A_m
001606b_,21,True,False,False,False,True,False,False,False,False,True,False,False,A,3,A_m
001606b_,22,True,False,False,False,True,False,False,True,False,True,False,False,G,2,A_m
001606b_,23,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
001606b_,24,False,False,True,False,True,True,False,False,False,False,False,True,E,3,G_M7
001606b_,25,False,False,True,False,False,True,False,False,False,False,False,True,D,2,G_M7
001606b_,26,True,False,False,False,True,False,False,True,False,False,False,False,A,4,C_M
001606b_,27,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
001606b_,28,False,False,True,False,False,False,False,True,False,False,False,True,G,5,G_M
001606b_,29,False,False,False,False,True,False,True,True,False,False,False,True,F#,3,C_M
001606b_,30,True,False,False,False,True,False,False,True,False,False,False,False,E,2,C_M
001606b_,31,False,False,True,False,False,False,True,False,False,True,False,False,F#,4,D_M
001606b_,32,False,False,False,False,True,False,False,False,True,False,False,True,G#,3,E_M
001606b_,33,True,False,False,False,True,False,False,False,False,True,False,False,A,5,A_m
001606b_,34,True,False,True,False,True,False,False,False,False,False,False,True,B,2,A_m
001606b_,35,True,False,False,False,True,False,False,False,False,True,False,False,C,3,A_m
001606b_,36,False,False,False,False,True,False,False,False,False,True,False,False,A,2,A_m
001606b_,37,False,False,True,False,False,True,False,False,False,True,False,True,D,4,D_m6
001606b_,38,False,False,False,False,True,False,False,False,True,False,False,True,E,3,E_M
001606b_,39,False,False,True,False,True,False,False,False,True,False,False,True,E,2,E_M
001606b_,40,True,False,False,False,True,False,False,False,False,True,False,False,A,5,A_m
001606b_,41,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
001606b_,42,True,False,False,False,True,False,True,False,False,True,False,False,C,2,C_M
001606b_,43,False,False,True,False,False,False,False,False,True,False,False,True,B,5,G#d
001606b_,44,True,False,False,False,True,False,False,False,False,True,False,False,A,3,A_m
001606b_,45,True,False,False,False,False,False,False,True,False,True,False,False,A,2,A_m
001606b_,46,False,False,True,False,False,True,False,False,True,False,False,True,G#,4,G#d7
001606b_,47,False,False,False,False,False,True,False,False,True,False,False,True,G#,2,G#d7
001606b_,48,True,False,False,False,True,False,False,False,False,True,False,False,A,3,A_m
001606b_,49,True,False,False,False,False,False,True,False,False,True,False,False,A,2,A_m
001606b_,50,False,False,False,False,True,False,False,False,True,False,False,True,E,5,E_M
001606b_,51,False,False,False,False,True,False,False,False,True,False,False,True,E,3,E_m
001606b_,52,True,False,False,False,True,False,False,False,False,True,False,False,A,5,A_m
001606b_,53,False,False,True,False,False,True,False,True,False,False,False,True,G,3,G_M7
001606b_,54,False,False,True,False,False,True,False,False,False,False,False,True,F,2,G_M7
001606b_,55,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
001606b_,56,True,False,False,False,True,False,False,True,False,False,False,True,C,2,C_M
001606b_,57,True,False,False,False,True,False,False,False,False,True,False,False,E,3,A_m
001606b_,58,False,False,False,False,True,False,False,True,False,False,False,True,E,2,A_m
001606b_,59,False,False,True,False,False,False,True,False,False,True,False,False,F#,5,D_M
001606b_,60,False,False,True,False,False,False,True,True,False,True,False,False,F#,2,D_M
001606b_,61,False,False,True,False,True,False,True,False,False,False,False,False,E,3,D_M
001606b_,62,False,False,True,False,False,False,True,False,False,False,False,False,D,2,D_M
001606b_,63,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
001606b_,64,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
001606b_,65,False,False,True,False,False,True,False,True,False,False,False,True,F,2,G_M
001606b_,66,True,False,False,False,True,False,False,True,False,False,False,False,E,5,C_M
001606b_,67,False,False,True,False,False,False,False,True,False,True,False,False,D,3,D_m
001606b_,68,False,False,True,False,False,True,False,False,False,True,False,False,D,2,D_m
001606b_,69,False,True,False,False,True,False,False,False,False,False,True,False,C#,4,C#d7
001606b_,70,False,True,False,False,True,True,False,False,False,False,True,False,C#,2,C#d7
001606b_,71,False,False,True,False,True,False,False,True,False,True,False,False,D,3,A_M7
001606b_,72,False,False,False,False,True,False,False,True,False,False,False,False,E,2,A_M7
001606b_,73,False,False,True,False,False,True,False,False,False,True,False,False,F,5,D_m
001606b_,74,False,False,True,False,False,True,False,True,False,True,False,False,F,2,D_m
001606b_,75,False,False,True,False,True,False,False,False,False,True,False,False,E,3,A_m4
001606b_,76,True,False,True,False,False,False,False,False,False,True,False,False,D,2,A_m4
001606b_,77,False,False,False,False,True,False,False,False,True,False,False,True,E,4,E_M
001606b_,78,False,False,False,False,True,False,False,False,True,False,False,True,G#,3,E_M
001606b_,79,False,False,True,False,True,False,False,False,False,True,False,False,A,5,A_m
001606b_,80,True,False,False,False,True,False,False,False,False,True,False,False,A,2,A_m
001606b_,81,True,False,False,False,True,False,False,False,False,True,False,True,C,3,A_m
001606b_,82,True,False,False,False,True,False,False,False,False,True,False,False,C,2,A_m
001606b_,83,False,False,True,False,False,True,False,False,False,True,False,True,D,4,D_m6
001606b_,84,False,False,False,False,True,False,False,False,True,False,False,True,E,3,E_M
001606b_,85,False,False,True,False,True,False,False,False,True,False,False,True,E,2,E_M
001606b_,86,False,True,False,False,True,False,False,False,False,True,False,False,A,5,A_M
001707b_,1,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
001707b_,2,False,True,False,False,False,False,True,False,False,True,False,False,F#,5,F#m
001707b_,3,False,True,False,False,True,False,False,False,True,False,False,False,C#,3,C#m
001707b_,4,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
001707b_,5,False,True,True,False,False,False,True,False,False,True,False,False,D,3,D_M
001707b_,6,False,False,True,False,True,False,False,False,True,False,False,True,D,3,E_m7
001707b_,7,False,True,False,False,True,False,False,False,False,True,False,False,C#,5,A_M
001707b_,8,False,False,True,False,False,False,True,False,False,True,False,True,D,3,D_M6
001707b_,9,False,False,False,False,True,False,False,False,True,False,False,True,E,3,E_M
001707b_,10,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
001707b_,11,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
